path,label_idx,split,label
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/2768df4c-3c40-4524-a3cb-c5f75e9f167f___YLCV_GCREC 2005_5909573958239095969.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/7a08fe90-da9a-41a0-99f0-5952625a83bb___Com.G_SpM_FL 1371_8232599135868036174.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_Leaf_Mold/9a067a91-70b3-4801-9a25-bb86f8d0691e___Crnl_L.Mold 8867_4038940952827713806.jpg,8,train,Tomato_Leaf_Mold
/content/data/unified/Tomato_healthy/dea347a1-4303-48e1-8db0-997d084e6bd0___RS_HL 9724_2237738401881049476.jpg,14,train,Tomato_healthy
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/2f2e9799-071b-4519-bb86-19e537330cbb___UF.GRC_YLCV_Lab 03323_8786322371547688999.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Leaf_Mold/2847f847-3048-487d-ae4f-c45e44d04d85___Crnl_L.Mold 8878_2222311215695756287.jpg,8,train,Tomato_Leaf_Mold
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/437abbc7-1654-44c7-8f33-470675bf2484___UF.GRC_YLCV_Lab 08570_7773213638629651167.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Pepper__bell__healthy/a2fd33fc-3cd0-4724-9d77-afb84f5c95a4___JR_HL 8353_729903538855560728.jpg,1,train,Pepper__bell__healthy
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/3621f0bd-8e40-4b1b-a6d4-23651e3b2dc2___Com.G_SpM_FL 8696_7469803083415558293.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_Late_blight/56fff1a0-e145-4cf8-a2e0-925d9fae1e24___GHLB Leaf 25 Day 12_5832440572229661054.jpg,7,train,Tomato_Late_blight
/content/data/unified/Pepper__bell__healthy/db57594f-4114-4312-a817-7f5fe70ac5ca___JR_HL 8066_5255105851155414516.jpg,1,train,Pepper__bell__healthy
/content/data/unified/Pepper__bell__healthy/ee9a0425-e0ff-4ecc-809f-da248151c841___JR_HL 8880_4477543505406676035.jpg,1,train,Pepper__bell__healthy
/content/data/unified/Tomato_Late_blight/997f68ef-5b78-40e8-a2d2-a91f304cd9c5___RS_Late.B 4944_6468574143264092443.jpg,7,train,Tomato_Late_blight
/content/data/unified/Potato__Late_blight/f083d357-23f8-45e6-9fac-87e5d0ab9cac___RS_LB 3317_1776157972062135496.jpg,3,train,Potato__Late_blight
/content/data/unified/Tomato__Target_Spot/3de056ef-8524-434c-865a-a0ebb5c9b566___Com.G_TgS_FL 8214_8048912053621152097.jpg,11,train,Tomato__Target_Spot
/content/data/unified/Tomato_Bacterial_spot/88bf3dc8-0584-4132-af28-5f4848dbc450___GCREC_Bact.Sp 6397_7780590544861977130.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato_Leaf_Mold/bca2a85b-7b2a-42b5-9b7d-cba2a6bc9a70___Crnl_L.Mold 7003_4428580685089129135.jpg,8,train,Tomato_Leaf_Mold
/content/data/unified/Potato__Late_blight/b3e1ec14-6de4-4afc-9ceb-254469c8ce15___RS_LB 3910_3070030531852560734.jpg,3,train,Potato__Late_blight
/content/data/unified/Tomato_Leaf_Mold/cb88247d-9a2a-4cd9-888a-76d799436f10___Crnl_L.Mold 7125_6650850331418033034.jpg,8,train,Tomato_Leaf_Mold
/content/data/unified/Pepper__bell__Bacterial_spot/3042800d-559d-4250-bb62-23c346259685___NREC_B.Spot 1980_5168734136181399418.jpg,0,train,Pepper__bell__Bacterial_spot
/content/data/unified/Tomato_Bacterial_spot/a5742cd1-e1a5-4967-a136-c9a2db864fe3___UF.GRC_BS_Lab Leaf 8982_6459383944772432251.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Potato__Late_blight/bf07f2b7-6ab3-4192-a418-ecabc32a11fe___RS_LB 2576_2061262456519450384.jpg,3,train,Potato__Late_blight
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/92be52f2-8218-498e-8d63-49a17404f626___YLCV_GCREC 2603_2161125338156617801.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/ec2742ac-9e83-449c-8f1f-9e53e07d5da5___Com.G_SpM_FL 8526_3954511446889178593.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_Late_blight/48246fa8-29ce-4ae2-abc3-586440295cf0___RS_Late.B 5459_3540074376949509938.jpg,7,train,Tomato_Late_blight
/content/data/unified/Pepper__bell__healthy/fa950a7a-dddd-4ae7-9925-a35452e2da4d___JR_HL 8502_7075944611856732771.jpg,1,train,Pepper__bell__healthy
/content/data/unified/Tomato_healthy/5d11d60f-fb4a-4178-9594-d017a0f51b59___GH_HL Leaf 271_1653379220674304200.jpg,14,train,Tomato_healthy
/content/data/unified/Potato__Late_blight/ec5974a3-4c73-4129-a372-8ddec73eb246___RS_LB 3034_4291589309910727278.jpg,3,train,Potato__Late_blight
/content/data/unified/Pepper__bell__healthy/8a711858-3c85-4e73-a881-2fe3e503326e___JR_HL 8528_3129166722211198654.jpg,1,train,Pepper__bell__healthy
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/08e9a879-8784-4775-aeef-21fbd62dd08e___Com.G_SpM_FL 8513_7177439197572698789.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/4d220a58-1589-40ae-a8fc-087d77afded7___YLCV_NREC 2618_3175063300513849248.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Late_blight/1350ac99-ea6a-43a2-8ab5-178219b286ba___GHLB2 Leaf 8673_5152367844904594514.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/7dcee560-6970-40b0-b3e4-ac009f472d4f___UF.GRC_YLCV_Lab 08554_5107738789951171791.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Septoria_leaf_spot/a74f9277-a6c1-49da-81a6-bfd49db22df2___Matt.S_CG 6494_6020816036810645520.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato_Septoria_leaf_spot/5c1e834e-f555-4ca5-b67b-330027937e1d___Matt.S_CG 1405_3138225558611960261.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Potato__Early_blight/e3007682-ad4b-4a62-b64d-ebb0c4537077___RS_Early.B 7772_8661555244034268760.jpg,2,train,Potato__Early_blight
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/6452c618-9439-42d8-ae0b-f0997e05ec35___Com.G_SpM_FL 1155_8919576763817150344.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/5c1b9954-0fbf-43a5-b35f-0fbb66bf2219___YLCV_GCREC 5156_2552464052765104629.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_healthy/e6d12c88-7d13-4b26-ada8-c5b34ccc77a5___RS_HL 0435_3849826776145141781.jpg,14,train,Tomato_healthy
/content/data/unified/Tomato_healthy/3796ec31-0263-4e17-a312-7871e7b5c0c2___GH_HL Leaf 486_1497891518298233462.jpg,14,train,Tomato_healthy
/content/data/unified/Tomato_healthy/d9756e4c-11ac-4c09-8a3c-4938d56bfc1e___RS_HL 0488_447774881047485475.jpg,14,train,Tomato_healthy
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/6913ab0a-7a1b-4d58-8e99-6b0921352808___YLCV_GCREC 2203_7928602190705809026.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato__Target_Spot/c47c2e46-e1ec-4359-ae0b-5e8b89dbd32f___Com.G_TgS_FL 9795_198520923696803527.jpg,11,train,Tomato__Target_Spot
/content/data/unified/Tomato_Septoria_leaf_spot/dbfb2b8b-eb80-46e6-bfd0-cb03eaa2210b___Matt.S_CG 7660_928316145053705788.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato_Bacterial_spot/638774fe-d7e6-4920-a8d9-e39b9c308474___GCREC_Bact.Sp 5806_7398502325247959808.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/3b90769e-82f9-4b5f-93dd-6c2666f3c952___Com.G_SpM_FL 8924_184229166833622839.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/1cba0a0a-1e54-4ce9-b88c-722a6e8e12b7___YLCV_GCREC 2409_5413277455135033670.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/3963a2e9-e6cc-4c8c-b8d2-96c7b2aa2f5a___UF.GRC_YLCV_Lab 01587_3554527803635870803.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/1c264e0f-1988-4d30-a311-7422148656f8___YLCV_GCREC 2789_2974747427532930048.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Bacterial_spot/e1ee0df9-7ad3-47f4-ba57-0e243101a657___GCREC_Bact.Sp 3702_6706238706791538081.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Potato__Late_blight/be6b5fab-c3de-4d33-b7fc-87bf794d8705___RS_LB 4850_214111399195124916.jpg,3,train,Potato__Late_blight
/content/data/unified/Tomato_Late_blight/2edc83c5-b45e-4f4e-ba56-1ff26c33abea___RS_Late.B 5614_8037013692557027160.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/12f21273-711f-492e-9990-6e680931e4e8___YLCV_GCREC 1911_9114389543549449153.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Early_blight/7de91b8f-80f1-41bc-af89-2cf58a89276b___RS_Erly.B 7805_5328579005688541208.jpg,6,train,Tomato_Early_blight
/content/data/unified/Tomato_healthy/81024038-40ff-40c4-b8f4-4a48b08032e4___RS_HL 0301_2362341110809187856.jpg,14,train,Tomato_healthy
/content/data/unified/Tomato_Late_blight/9afc2537-1b13-4c25-b5ed-5b8de511b0ab___GHLB2 Leaf 9033_5254375562964358750.jpg,7,train,Tomato_Late_blight
/content/data/unified/Pepper__bell__Bacterial_spot/b3cb19d0-df9b-4705-ab26-40aafab8ecca___JR_B.Spot 3206_2532638816163743791.jpg,0,train,Pepper__bell__Bacterial_spot
/content/data/unified/Pepper__bell__Bacterial_spot/162f0add-8d7d-477f-a724-cdfc2cc7de77___NREC_B.Spot 9154_9145911894295828384.jpg,0,train,Pepper__bell__Bacterial_spot
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/9c82d063-388e-4747-bdd5-c369b1b80972___Com.G_SpM_FL 9648_100296775722608522.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/733e5236-e8c7-4f8a-ac55-e58effc3fdc2___YLCV_NREC 2516_6950835985255406910.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/558ac60b-4d33-4c66-b5af-2568d5edd474___UF.GRC_YLCV_Lab 02151_1802976365512049099.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Potato__Early_blight/811eba3a-112e-43dd-8b22-57f3cde4c504___RS_Early.B 7983_4824609784093001687.jpg,2,train,Potato__Early_blight
/content/data/unified/Tomato_Early_blight/4b8821ef-8364-4a04-9549-58d58ffe0411___RS_Erly.B 7704_4193722229724935142.jpg,6,train,Tomato_Early_blight
/content/data/unified/Tomato_Early_blight/fcf8557f-890e-441b-9dc1-c8854f694f2e___RS_Erly.B 9505_7951308407077727326.jpg,6,train,Tomato_Early_blight
/content/data/unified/Tomato_Bacterial_spot/a114e770-fcce-48a2-8ffc-a665fae9e7f9___UF.GRC_BS_Lab Leaf 0977_5346566075182381650.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato_Leaf_Mold/80b652e5-7f1f-4806-8d9d-550ce54891ce___Crnl_L.Mold 7090_8982943394359970561.jpg,8,train,Tomato_Leaf_Mold
/content/data/unified/Tomato_Early_blight/65bc0e3e-39a0-4fde-a9b3-65d2dd7dd63e___RS_Erly.B 7485_5376318069020147339.jpg,6,train,Tomato_Early_blight
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/3b237621-09df-4dda-9a96-d37fbfee2831___UF.GRC_YLCV_Lab 02213_4208218600237041801.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato__Target_Spot/8fa4b03e-7abe-456e-a84e-2b490ada8b0f___Com.G_TgS_FL 9709_1261600618227367104.jpg,11,train,Tomato__Target_Spot
/content/data/unified/Tomato_Leaf_Mold/8c12b984-d1be-4c9c-9fd8-cd032434f543___Crnl_L.Mold 8911_3517326465846920886.jpg,8,train,Tomato_Leaf_Mold
/content/data/unified/Potato__Late_blight/1531198a-c611-47ee-af7d-7b124b863870___RS_LB 4793_339121025146148995.jpg,3,train,Potato__Late_blight
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/5af8e38e-7ee5-4b46-8e02-a2cf4ede14a7___YLCV_NREC 2228_4481553058072820120.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/3049a6ad-905d-4a96-92b4-2ec045c397a1___Com.G_SpM_FL 8796_1777353415927975815.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Pepper__bell__Bacterial_spot/35a552c8-feba-4b4a-9aee-3833e8b1daea___NREC_B.Spot 9200_1580323726041672163.jpg,0,train,Pepper__bell__Bacterial_spot
/content/data/unified/Tomato__Tomato_mosaic_virus/9a3941e6-32bc-4417-862b-2f03e4040b65___PSU_CG 2159_2989991633268513868.jpg,13,train,Tomato__Tomato_mosaic_virus
/content/data/unified/Tomato_Septoria_leaf_spot/2d0ef151-4728-4b00-b70c-ab59ef5d5f9e___Matt.S_CG 6455_2641283692334284519.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Potato__Early_blight/6a183fd9-9409-47ea-a634-dafa4ae329a8___RS_Early.B 8890_8933974567528117982.jpg,2,train,Potato__Early_blight
/content/data/unified/Pepper__bell__Bacterial_spot/e96d2d14-4400-4c28-894e-be7c071743f4___NREC_B.Spot 9175_9049745257888358668.jpg,0,train,Pepper__bell__Bacterial_spot
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/23977dea-f6c3-4d90-b3bd-f6e55d41938f___Com.G_SpM_FL 1766_5333781458202737453.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Pepper__bell__Bacterial_spot/1d46d97c-17ae-41e2-9ac3-6a984804760e___JR_B.Spot 8825_6819422610617426199.jpg,0,train,Pepper__bell__Bacterial_spot
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/74433374-b410-426c-8752-c0e4ea7c9f71___Com.G_SpM_FL 8641_6652388144775383996.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato__Target_Spot/87a68b92-1fd4-4cb8-abb2-1e5be151d6c3___Com.G_TgS_FL 0939_913945030080419819.jpg,11,train,Tomato__Target_Spot
/content/data/unified/Pepper__bell__healthy/22066048-462c-4d8d-9b42-ef0cd0c632a9___JR_HL 8631_7695645067892512206.jpg,1,train,Pepper__bell__healthy
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/02b8b54b-bcb2-4da9-8af3-14ca4c4223d0___YLCV_GCREC 5126_7615950612046316389.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/6f1c964b-e83a-4569-b700-d79b98a5e64c___Com.G_SpM_FL 1703_1777596689820109669.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_Late_blight/c2180e2a-653d-4f7d-b2a0-10208ff7829f___RS_Late.B 6368_369919178056505679.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato_Septoria_leaf_spot/63ff8ff8-0b4e-4587-8dd0-6961c34b370a___JR_Sept.L.S 2686_7303174830234466665.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato_Bacterial_spot/6c9e726b-8574-4f84-81c3-271e093f8bf2___GCREC_Bact.Sp 3350_2488950548211733745.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato_Bacterial_spot/3cf036ee-c2ea-4823-aa07-e74f8fb1e98d___UF.GRC_BS_Lab Leaf 0592_3822643269596593237.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato_Early_blight/4490b039-427d-414c-836d-a1fda6c1ad49___RS_Erly.B 8369_8448866458432674673.jpg,6,train,Tomato_Early_blight
/content/data/unified/Tomato__Target_Spot/f7f11585-4757-47dd-9483-f1117e82dd17___Com.G_TgS_FL 0843_7847110420853371172.jpg,11,train,Tomato__Target_Spot
/content/data/unified/Potato__Late_blight/b0137e92-ce1b-4523-95f0-7a827c206ee0___RS_LB 2913_8710790523973332782.jpg,3,train,Potato__Late_blight
/content/data/unified/Pepper__bell__healthy/389063cb-adf2-412a-b9d3-94ff948d7353___JR_HL 5880_1988238830570790193.jpg,1,train,Pepper__bell__healthy
/content/data/unified/Tomato_Leaf_Mold/b8a6d929-d111-4484-b533-ff68ed3304ca___Crnl_L.Mold 6592_5040442161039269726.jpg,8,train,Tomato_Leaf_Mold
/content/data/unified/Tomato_Septoria_leaf_spot/846797a3-3eb3-403d-aeb3-816f8f2b53d9___Keller.St_CG 2029_7672132320207529125.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato_Bacterial_spot/d9461bb6-7502-4f29-80eb-e691b7f5619f___GCREC_Bact.Sp 6293_3236173538011662527.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato_Late_blight/42925d12-5478-4773-acdd-88b8361f8bb9___RS_Late.B 5458_9034910596189212496.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/f18824ce-b2f5-4320-8984-340fdc1416c9___Com.G_SpM_FL 9591_8787584479949841461.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_Late_blight/370b9866-9a0d-4541-aaf1-cfefa1d2268c___RS_Late.B 6938_4204957345493175530.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato_Late_blight/d70b86ba-e117-43d6-ad51-43c67d9a2483___RS_Late.B 6347_1530097766667059169.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato_Late_blight/c49f101c-9495-4a82-aabe-5f3adb220ef0___RS_Late.B 6597_4919786090143369571.jpg,7,train,Tomato_Late_blight
/content/data/unified/Pepper__bell__healthy/598dad0c-6cea-40e6-9b83-2e0473cebe9b___JR_HL 8051_6311001393704171377.jpg,1,train,Pepper__bell__healthy
/content/data/unified/Tomato_Leaf_Mold/fb0dbb23-b3fb-406f-bb7a-c5e0d45207d3___Crnl_L.Mold 8948_4884831180434770681.jpg,8,train,Tomato_Leaf_Mold
/content/data/unified/Tomato__Target_Spot/7eec3aca-476f-457d-8c0a-5c721a26aa4a___Com.G_TgS_FL 9899_5973618768569157028.jpg,11,train,Tomato__Target_Spot
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/2bc44ebe-0c50-4e13-b174-c7af34098ed9___Com.G_SpM_FL 9399_3098596045136343835.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/3396c56a-3bb1-4a0f-864c-1705ee88d717___UF.GRC_YLCV_Lab 01721_4804967184820384593.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato__Tomato_mosaic_virus/59e3d4c3-f6fe-4d68-82a5-d509b810b39d___PSU_CG 2303_8994870952757583459.jpg,13,train,Tomato__Tomato_mosaic_virus
/content/data/unified/Pepper__bell__healthy/9b086942-567d-4687-bcf1-cfecf03f5190___JR_HL 7826_4346088307543943182.jpg,1,train,Pepper__bell__healthy
/content/data/unified/Tomato_Late_blight/f43df4fe-4544-4831-b9f9-a3c7b470b0e0___RS_Late.B 6801_6428168120108847381.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato_Leaf_Mold/3dfdf4dd-b2de-4a98-a288-2031bcebba2a___Crnl_L.Mold 8868_6143652504746156094.jpg,8,train,Tomato_Leaf_Mold
/content/data/unified/Pepper__bell__Bacterial_spot/7f9fc159-4db8-4e64-93eb-47e1f323d981___JR_B.Spot 8872_4071714381825123633.jpg,0,train,Pepper__bell__Bacterial_spot
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/4c4262ec-08e3-4bba-8dd4-9855476f92a1___YLCV_GCREC 2120_6794104767203720829.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Bacterial_spot/777c6add-17fe-4630-8356-92526c155fe4___GCREC_Bact.Sp 3133_3011152302478955461.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato_Bacterial_spot/9edd8354-16cf-4d2d-ae1a-7b274e31a665___GCREC_Bact.Sp 5869_1051598480493366580.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Pepper__bell__healthy/c02c082f-9827-4362-be48-e34c12c9d084___JR_HL 8334_5431610928947326229.jpg,1,train,Pepper__bell__healthy
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/2e9e89dd-518f-45f2-a505-c127005a2a35___YLCV_NREC 2694_3203830973736415621.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Pepper__bell__healthy/8e68dd51-f132-4aed-ad05-1ae0d743d984___JR_HL 8623_8902403289324917734.jpg,1,train,Pepper__bell__healthy
/content/data/unified/Tomato_Late_blight/319d4c9a-92d4-41ff-b351-f3d439233c9e___RS_Late.B 6357_376206890883523125.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato_Late_blight/0dc24e61-c636-49e4-9a3d-3aa9a0efb429___GHLB2ES Leaf 69_8955772310700955952.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato_Bacterial_spot/fb703e38-2ea0-468f-9958-0f88be8e1fb0___GCREC_Bact.Sp 3126_3929831252543140969.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato_Early_blight/7984dac1-acc8-466a-bbee-7377ea702462___RS_Erly.B 8386_310368175495845477.jpg,6,train,Tomato_Early_blight
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/7f2fae79-4301-4354-89b6-4102b5b84312___Com.G_SpM_FL 9315_4865465765288793757.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Potato__Late_blight/2572d994-464a-461e-a0c8-597dc2229c09___RS_LB 2763_2563764874657435533.jpg,3,train,Potato__Late_blight
/content/data/unified/Tomato_Bacterial_spot/81a7ec11-35b9-47cb-a831-d0eba07cf8ca___GCREC_Bact.Sp 6178_2668965269108753746.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/2b9d4237-aa71-40c1-8bec-b3d3d20f3231___UF.GRC_YLCV_Lab 02677_6804332944186182814.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Potato__Early_blight/29f79006-adf2-4d71-a6a8-bfc02c020b71___RS_Early.B 6833_4128113525362760194.jpg,2,train,Potato__Early_blight
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/28e17f4d-3d61-4a61-9be7-71aafd78864b___Com.G_SpM_FL 9312_65239674504937641.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_Late_blight/2485b2a9-a492-4a45-bb4b-bb63edefb7ef___GHLB2 Leaf 9084_3043603279546286569.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato_Bacterial_spot/01e079ba-939a-4681-8983-db663f4a859b___GCREC_Bact.Sp 3029_4603710523056860041.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Pepper__bell__Bacterial_spot/11a23270-53e7-41b6-8c79-91caeaf9cfa6___JR_B.Spot 9050_2637905246125422779.jpg,0,train,Pepper__bell__Bacterial_spot
/content/data/unified/Pepper__bell__Bacterial_spot/b27e9697-adcc-41bb-becb-7bc34bbf3cee___JR_B.Spot 3264_9121402823610703102.jpg,0,train,Pepper__bell__Bacterial_spot
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/7b74581c-7731-475c-9bd0-ca07d5cbf6cc___UF.GRC_YLCV_Lab 02675_6595771072779877727.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/0889ce0b-097f-4824-a46e-7ed9a01a4862___Com.G_SpM_FL 1435_7878331146679291838.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
